Pair ID,Explanation
pair_144,"'J' is cheaper plan than and is longer plan than and is faster plan than 'T'. 'J' has expected makespan 'J makespan'; while 'T' has expected makespan 'T makespan'. 'J' has number of tasks 'J number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'J' has cost 'J cost'; while 'T' has cost 'T cost'. 'J' is faster plan than 'B' and 'O'. 'J' is better plan than 'B'; while 'T' is better plan than 'Q'. 'J' is cheaper plan than 'H' and 'L'. 'J' is longer plan than 'Q'. 'B' is faster plan than 'T', and 'O' is faster plan than 'T'. 'H' is cheaper plan than 'T', and 'L' is cheaper plan than 'T'. 'O' is better plan than 'T'. 'Q' is longer plan than 'T'. 
"
pair_145,"'K' is more expensive plan than and is shorter plan than and is slower plan than 'L'. 'K' is slower plan than 'A' and 'D' and 'H' and 'I' and 'N' and 'R' and 'S'. 'K' is more expensive plan than 'B' and 'D' and 'I' and 'N' and 'R' and 'S' and 'T'. 'K' is shorter plan than 'D' and 'I' and 'P' and 'R' and 'S'. 'K' is worse plan than 'A' and 'H'; while 'L' is worse plan than 'P'. 'K' has expected makespan 'K makespan'; while 'L' has expected makespan 'L makespan'. 'K' has number of tasks 'K number of tasks'; while 'L' has number of tasks 'L number of tasks'. 'K' has cost 'K cost'; while 'L' has cost 'L cost'. 'A' is slower plan than 'L', and 'D' is slower plan than 'L', and 'H' is slower plan than 'L', and 'I' is slower plan than 'L', and 'N' is slower plan than 'L', and 'R' is slower plan than 'L', and 'S' is slower plan than 'L'. 'B' is more expensive plan than 'L', and 'D' is more expensive plan than 'L', and 'I' is more expensive plan than 'L', and 'N' is more expensive plan than 'L', and 'R' is more expensive plan than 'L', and 'S' is more expensive plan than 'L', and 'T' is more expensive plan than 'L'. 'D' is shorter plan than 'L', and 'I' is shorter plan than 'L', and 'P' is shorter plan than 'L', and 'R' is shorter plan than 'L', and 'S' is shorter plan than 'L'. 'N' is worse plan than 'L'. 
"
pair_146,"'K' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'K' is shorter plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'K' is cheaper plan than 'C' and 'G' and 'Q'. 'K' is faster plan than 'C' and 'G' and 'Q'. 'K' is better plan than 'C' and 'G' and 'Q'. 'K' has expected makespan 'K makespan'; while 'M' has expected makespan 'M makespan'. 'K' has number of tasks 'K number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'K' has cost 'K cost'; while 'M' has cost 'M cost'. 'B' is shorter plan than 'M', and 'C' is shorter plan than 'M', and 'D' is shorter plan than 'M', and 'F' is shorter plan than 'M', and 'G' is shorter plan than 'M', and 'I' is shorter plan than 'M', and 'J' is shorter plan than 'M', and 'L' is shorter plan than 'M', and 'N' is shorter plan than 'M', and 'P' is shorter plan than 'M', and 'Q' is shorter plan than 'M', and 'R' is shorter plan than 'M', and 'S' is shorter plan than 'M', and 'T' is shorter plan than 'M'. 'B' is better plan than 'M', and 'C' is better plan than 'M', and 'D' is better plan than 'M', and 'F' is better plan than 'M', and 'G' is better plan than 'M', and 'I' is better plan than 'M', and 'J' is better plan than 'M', and 'L' is better plan than 'M', and 'N' is better plan than 'M', and 'P' is better plan than 'M', and 'Q' is better plan than 'M', and 'R' is better plan than 'M', and 'S' is better plan than 'M', and 'T' is better plan than 'M'. 'C' is cheaper plan than 'M', and 'G' is cheaper plan than 'M', and 'Q' is cheaper plan than 'M'. 'C' is faster plan than 'M', and 'G' is faster plan than 'M', and 'Q' is faster plan than 'M'. 
"
pair_147,"'K' is more expensive plan than and is shorter plan than and is slower plan than 'N'. 'K' is shorter plan than 'D' and 'F' and 'I' and 'L' and 'P' and 'R' and 'S'. 'K' is worse plan than 'A'; while 'N' is worse plan than 'F' and 'L' and 'P' and 'R'. 'K' is slower plan than 'A' and 'D' and 'S'. 'K' is more expensive plan than 'D' and 'I' and 'S'. 'K' has expected makespan 'K makespan'; while 'N' has expected makespan 'N makespan'. 'K' has number of tasks 'K number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'K' has cost 'K cost'; while 'N' has cost 'N cost'. 'N' is plan with same cost as 'I'. 'D' is shorter plan than 'N', and 'F' is shorter plan than 'N', and 'I' is shorter plan than 'N', and 'L' is shorter plan than 'N', and 'P' is shorter plan than 'N', and 'R' is shorter plan than 'N', and 'S' is shorter plan than 'N'. 'A' is slower plan than 'N', and 'D' is slower plan than 'N', and 'S' is slower plan than 'N'. 'D' is more expensive plan than 'N', and 'S' is more expensive plan than 'N'. 
"
pair_148,"'K' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'K' is more expensive plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'J' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'K' is slower plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'L' and 'N' and 'R' and 'S' and 'T'. 'K' is longer plan than 'A' and 'E' and 'H'. 'K' is worse plan than 'A' and 'E' and 'H'. 'K' has expected makespan 'K makespan'; while 'O' has expected makespan 'O makespan'. 'K' has number of tasks 'K number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'K' has cost 'K cost'; while 'O' has cost 'O cost'. 'A' is more expensive plan than 'O', and 'B' is more expensive plan than 'O', and 'D' is more expensive plan than 'O', and 'H' is more expensive plan than 'O', and 'I' is more expensive plan than 'O', and 'J' is more expensive plan than 'O', and 'L' is more expensive plan than 'O', and 'N' is more expensive plan than 'O', and 'P' is more expensive plan than 'O', and 'R' is more expensive plan than 'O', and 'S' is more expensive plan than 'O', and 'T' is more expensive plan than 'O'. 'A' is slower plan than 'O', and 'B' is slower plan than 'O', and 'D' is slower plan than 'O', and 'H' is slower plan than 'O', and 'I' is slower plan than 'O', and 'L' is slower plan than 'O', and 'N' is slower plan than 'O', and 'R' is slower plan than 'O', and 'S' is slower plan than 'O', and 'T' is slower plan than 'O'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O', and 'D' is worse plan than 'O', and 'H' is worse plan than 'O', and 'I' is worse plan than 'O', and 'L' is worse plan than 'O', and 'N' is worse plan than 'O', and 'R' is worse plan than 'O', and 'S' is worse plan than 'O', and 'T' is worse plan than 'O'. 'A' is longer plan than 'O', and 'E' is longer plan than 'O', and 'H' is longer plan than 'O'. 
"
pair_149,"'K' is more expensive plan than and is shorter plan than and is slower plan than 'P'. 'K' is slower plan than 'A' and 'B' and 'D' and 'E' and 'H' and 'I' and 'J' and 'L' and 'N' and 'O' and 'R' and 'S' and 'T'. 'K' is more expensive plan than 'A' and 'B' and 'D' and 'H' and 'I' and 'J' and 'L' and 'N' and 'R' and 'S' and 'T'. 'K' is worse plan than 'A' and 'E' and 'H' and 'O'. 'K' has expected makespan 'K makespan'; while 'P' has expected makespan 'P makespan'. 'K' has number of tasks 'K number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'K' has cost 'K cost'; while 'P' has cost 'P cost'. 'A' is slower plan than 'P', and 'B' is slower plan than 'P', and 'D' is slower plan than 'P', and 'E' is slower plan than 'P', and 'H' is slower plan than 'P', and 'I' is slower plan than 'P', and 'J' is slower plan than 'P', and 'L' is slower plan than 'P', and 'N' is slower plan than 'P', and 'O' is slower plan than 'P', and 'R' is slower plan than 'P', and 'S' is slower plan than 'P', and 'T' is slower plan than 'P'. 'A' is more expensive plan than 'P', and 'B' is more expensive plan than 'P', and 'D' is more expensive plan than 'P', and 'H' is more expensive plan than 'P', and 'I' is more expensive plan than 'P', and 'J' is more expensive plan than 'P', and 'L' is more expensive plan than 'P', and 'N' is more expensive plan than 'P', and 'R' is more expensive plan than 'P', and 'S' is more expensive plan than 'P', and 'T' is more expensive plan than 'P'. 'B' is worse plan than 'P', and 'D' is worse plan than 'P', and 'I' is worse plan than 'P', and 'J' is worse plan than 'P', and 'L' is worse plan than 'P', and 'N' is worse plan than 'P', and 'R' is worse plan than 'P', and 'S' is worse plan than 'P', and 'T' is worse plan than 'P'. 
"
pair_150,"'K' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'K' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'K' has expected makespan 'K makespan'; while 'Q' has expected makespan 'Q makespan'. 'K' has number of tasks 'K number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'K' has cost 'K cost'; while 'Q' has cost 'Q cost'. 'K' is better plan than 'C' and 'G'. 'K' is cheaper plan than 'G'. 'K' is faster plan than 'G'. 'C' is shorter plan than 'Q', and 'D' is shorter plan than 'Q', and 'F' is shorter plan than 'Q', and 'G' is shorter plan than 'Q', and 'I' is shorter plan than 'Q', and 'L' is shorter plan than 'Q', and 'N' is shorter plan than 'Q', and 'P' is shorter plan than 'Q', and 'R' is shorter plan than 'Q', and 'S' is shorter plan than 'Q', and 'T' is shorter plan than 'Q'. 'D' is better plan than 'Q', and 'F' is better plan than 'Q', and 'G' is better plan than 'Q', and 'I' is better plan than 'Q', and 'L' is better plan than 'Q', and 'N' is better plan than 'Q', and 'P' is better plan than 'Q', and 'R' is better plan than 'Q', and 'S' is better plan than 'Q', and 'T' is better plan than 'Q'. 'G' is cheaper plan than 'Q'. 'G' is faster plan than 'Q'. 
"
pair_151,"'K' is more expensive plan than and is shorter plan than and is slower plan than 'R'. 'K' is more expensive plan than 'B' and 'D' and 'I' and 'N' and 'S'. 'K' is slower plan than 'A' and 'D' and 'N' and 'S'. 'K' has expected makespan 'K makespan'; while 'R' has expected makespan 'R makespan'. 'K' has number of tasks 'K number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'K' has cost 'K cost'; while 'R' has cost 'R cost'. 'K' is worse plan than 'A'; while 'R' is worse plan than 'P'. 'K' is shorter plan than 'P'. 'B' is more expensive plan than 'R', and 'D' is more expensive plan than 'R', and 'I' is more expensive plan than 'R', and 'N' is more expensive plan than 'R', and 'S' is more expensive plan than 'R'. 'A' is slower plan than 'R', and 'D' is slower plan than 'R', and 'N' is slower plan than 'R', and 'S' is slower plan than 'R'. 'D' is worse plan than 'R', and 'N' is worse plan than 'R', and 'S' is worse plan than 'R'. 'P' is shorter plan than 'R'. 
"
pair_152,"'K' is more expensive plan than and is shorter plan than and is slower plan than 'S'. 'K' is shorter plan than 'D' and 'I' and 'P' and 'R'. 'S' is worse plan than 'I' and 'P' and 'R'. 'K' has expected makespan 'K makespan'; while 'S' has expected makespan 'S makespan'. 'K' has number of tasks 'K number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'K' has cost 'K cost'; while 'S' has cost 'S cost'. 'S' is plan with same number of tasks as 'D'. 'I' is shorter plan than 'S', and 'P' is shorter plan than 'S', and 'R' is shorter plan than 'S'. 
"
pair_153,"'K' is more expensive plan than and is shorter plan than and is slower plan than 'T'. 'K' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'L' and 'N' and 'P' and 'R' and 'S'. 'K' is slower plan than 'A' and 'D' and 'H' and 'I' and 'L' and 'N' and 'R' and 'S'. 'K' is more expensive plan than 'B' and 'D' and 'I' and 'N' and 'R' and 'S'. 'K' is worse plan than 'A' and 'H'; while 'T' is worse plan than 'F' and 'P'. 'K' has expected makespan 'K makespan'; while 'T' has expected makespan 'T makespan'. 'K' has number of tasks 'K number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'K' has cost 'K cost'; while 'T' has cost 'T cost'. 'C' is shorter plan than 'T', and 'D' is shorter plan than 'T', and 'F' is shorter plan than 'T', and 'G' is shorter plan than 'T', and 'I' is shorter plan than 'T', and 'L' is shorter plan than 'T', and 'N' is shorter plan than 'T', and 'P' is shorter plan than 'T', and 'R' is shorter plan than 'T', and 'S' is shorter plan than 'T'. 'A' is slower plan than 'T', and 'D' is slower plan than 'T', and 'H' is slower plan than 'T', and 'I' is slower plan than 'T', and 'L' is slower plan than 'T', and 'N' is slower plan than 'T', and 'R' is slower plan than 'T', and 'S' is slower plan than 'T'. 'B' is more expensive plan than 'T', and 'D' is more expensive plan than 'T', and 'I' is more expensive plan than 'T', and 'N' is more expensive plan than 'T', and 'R' is more expensive plan than 'T', and 'S' is more expensive plan than 'T'. 'C' is worse plan than 'K', and 'G' is worse plan than 'K'. 
"
pair_154,"'L' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'L' is faster plan than 'A' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'L' is cheaper plan than 'B' and 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'L' is shorter plan than 'B' and 'C' and 'F' and 'G' and 'J' and 'N' and 'Q' and 'T'. 'L' is better plan than 'C' and 'G' and 'N' and 'Q'. 'L' has expected makespan 'L makespan'; while 'M' has expected makespan 'M makespan'. 'L' has number of tasks 'L number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'L' has cost 'L cost'; while 'M' has cost 'M cost'. 'A' is better plan than 'M', and 'B' is better plan than 'M', and 'C' is better plan than 'M', and 'D' is better plan than 'M', and 'F' is better plan than 'M', and 'G' is better plan than 'M', and 'H' is better plan than 'M', and 'I' is better plan than 'M', and 'J' is better plan than 'M', and 'K' is better plan than 'M', and 'N' is better plan than 'M', and 'Q' is better plan than 'M', and 'R' is better plan than 'M', and 'S' is better plan than 'M', and 'T' is better plan than 'M'. 'A' is faster plan than 'M', and 'C' is faster plan than 'M', and 'D' is faster plan than 'M', and 'G' is faster plan than 'M', and 'H' is faster plan than 'M', and 'I' is faster plan than 'M', and 'K' is faster plan than 'M', and 'N' is faster plan than 'M', and 'Q' is faster plan than 'M', and 'R' is faster plan than 'M', and 'S' is faster plan than 'M'. 'B' is cheaper plan than 'M', and 'C' is cheaper plan than 'M', and 'D' is cheaper plan than 'M', and 'G' is cheaper plan than 'M', and 'I' is cheaper plan than 'M', and 'K' is cheaper plan than 'M', and 'N' is cheaper plan than 'M', and 'Q' is cheaper plan than 'M', and 'R' is cheaper plan than 'M', and 'S' is cheaper plan than 'M', and 'T' is cheaper plan than 'M'. 'B' is shorter plan than 'M', and 'C' is shorter plan than 'M', and 'F' is shorter plan than 'M', and 'G' is shorter plan than 'M', and 'J' is shorter plan than 'M', and 'N' is shorter plan than 'M', and 'Q' is shorter plan than 'M', and 'T' is shorter plan than 'M'. 
"
pair_155,"'L' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'N'. 'L' is cheaper plan than 'B' and 'I' and 'R' and 'T'. 'L' is faster plan than 'H' and 'I' and 'R'. 'L' has expected makespan 'L makespan'; while 'N' has expected makespan 'N makespan'. 'L' has number of tasks 'L number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'L' has cost 'L cost'; while 'N' has cost 'N cost'. 'L' is shorter plan than 'F'. 'N' is plan with same cost as 'I'. 'B' is cheaper plan than 'N', and 'R' is cheaper plan than 'N', and 'T' is cheaper plan than 'N'. 'F' is better plan than 'N', and 'H' is better plan than 'N', and 'R' is better plan than 'N'. 'H' is faster plan than 'N', and 'I' is faster plan than 'N', and 'R' is faster plan than 'N'. 'F' is shorter plan than 'N'. 
"
pair_156,"'L' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'L' is longer plan than 'A' and 'D' and 'E' and 'H' and 'I' and 'K' and 'P' and 'R' and 'S'. 'L' is more expensive plan than 'A' and 'H' and 'J' and 'P'. 'L' has expected makespan 'L makespan'; while 'O' has expected makespan 'O makespan'. 'L' has number of tasks 'L number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'L' has cost 'L cost'; while 'O' has cost 'O cost'. 'L' is slower plan than 'B' and 'T'. 'L' is worse plan than 'E' and 'P'. 'A' is longer plan than 'O', and 'D' is longer plan than 'O', and 'E' is longer plan than 'O', and 'H' is longer plan than 'O', and 'I' is longer plan than 'O', and 'K' is longer plan than 'O', and 'P' is longer plan than 'O', and 'R' is longer plan than 'O', and 'S' is longer plan than 'O'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O', and 'D' is worse plan than 'O', and 'H' is worse plan than 'O', and 'I' is worse plan than 'O', and 'K' is worse plan than 'O', and 'R' is worse plan than 'O', and 'S' is worse plan than 'O', and 'T' is worse plan than 'O'. 'A' is more expensive plan than 'O', and 'H' is more expensive plan than 'O', and 'J' is more expensive plan than 'O', and 'P' is more expensive plan than 'O'. 'B' is slower plan than 'O', and 'T' is slower plan than 'O'. 
"
pair_157,"'L' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'P'. 'L' is slower plan than 'B' and 'E' and 'J' and 'O' and 'T'. 'L' is longer plan than 'D' and 'I' and 'R' and 'S'. 'L' is more expensive plan than 'A' and 'H' and 'J'. 'L' has expected makespan 'L makespan'; while 'P' has expected makespan 'P makespan'. 'L' has number of tasks 'L number of tasks'; while 'P' has number of tasks 'P number of tasks'. 'L' has cost 'L cost'; while 'P' has cost 'P cost'. 'L' is worse plan than 'E' and 'O'. 'B' is worse plan than 'P', and 'D' is worse plan than 'P', and 'I' is worse plan than 'P', and 'J' is worse plan than 'P', and 'R' is worse plan than 'P', and 'S' is worse plan than 'P', and 'T' is worse plan than 'P'. 'B' is slower plan than 'P', and 'E' is slower plan than 'P', and 'J' is slower plan than 'P', and 'O' is slower plan than 'P', and 'T' is slower plan than 'P'. 'D' is longer plan than 'P', and 'I' is longer plan than 'P', and 'R' is longer plan than 'P', and 'S' is longer plan than 'P'. 'A' is more expensive plan than 'P', and 'H' is more expensive plan than 'P', and 'J' is more expensive plan than 'P'. 
"
pair_158,"'L' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'L' is faster plan than 'A' and 'D' and 'G' and 'H' and 'I' and 'K' and 'N' and 'R' and 'S'. 'L' is cheaper plan than 'B' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S' and 'T'. 'L' is shorter plan than 'C' and 'F' and 'G' and 'N' and 'T'. 'L' is better plan than 'C' and 'G' and 'N'. 'L' has expected makespan 'L makespan'; while 'Q' has expected makespan 'Q makespan'. 'L' has number of tasks 'L number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'L' has cost 'L cost'; while 'Q' has cost 'Q cost'. 'A' is better plan than 'Q', and 'D' is better plan than 'Q', and 'F' is better plan than 'Q', and 'G' is better plan than 'Q', and 'H' is better plan than 'Q', and 'I' is better plan than 'Q', and 'K' is better plan than 'Q', and 'N' is better plan than 'Q', and 'R' is better plan than 'Q', and 'S' is better plan than 'Q', and 'T' is better plan than 'Q'. 'A' is faster plan than 'Q', and 'D' is faster plan than 'Q', and 'G' is faster plan than 'Q', and 'H' is faster plan than 'Q', and 'I' is faster plan than 'Q', and 'K' is faster plan than 'Q', and 'N' is faster plan than 'Q', and 'R' is faster plan than 'Q', and 'S' is faster plan than 'Q'. 'B' is cheaper plan than 'Q', and 'D' is cheaper plan than 'Q', and 'G' is cheaper plan than 'Q', and 'I' is cheaper plan than 'Q', and 'K' is cheaper plan than 'Q', and 'N' is cheaper plan than 'Q', and 'R' is cheaper plan than 'Q', and 'S' is cheaper plan than 'Q', and 'T' is cheaper plan than 'Q'. 'C' is shorter plan than 'Q', and 'F' is shorter plan than 'Q', and 'G' is shorter plan than 'Q', and 'N' is shorter plan than 'Q', and 'T' is shorter plan than 'Q'. 
"
pair_159,"'L' is cheaper plan than and is longer plan than and is faster plan than 'R'. 'L' is longer plan than 'D' and 'I' and 'S'. 'L' has expected makespan 'L makespan'; while 'R' has expected makespan 'R makespan'. 'L' has number of tasks 'L number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'L' has cost 'L cost'; while 'R' has cost 'R cost'. 'L' is faster plan than 'H' and 'I'. 'R' is better plan than 'D' and 'S'. 'L' is cheaper plan than 'T'. 'D' is longer plan than 'R', and 'I' is longer plan than 'R', and 'S' is longer plan than 'R'. 'H' is faster plan than 'R', and 'I' is faster plan than 'R'. 'H' is better plan than 'R'. 'T' is cheaper plan than 'R'. 
"
pair_160,"'L' is cheaper plan than and is longer plan than and is faster plan than 'S'. 'L' is faster plan than 'A' and 'D' and 'H' and 'I' and 'N' and 'R'. 'L' is cheaper plan than 'B' and 'D' and 'I' and 'N' and 'R' and 'T'. 'L' has expected makespan 'L makespan'; while 'S' has expected makespan 'S makespan'. 'L' has number of tasks 'L number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'L' has cost 'L cost'; while 'S' has cost 'S cost'. 'L' is longer plan than 'D'. 'L' is better plan than 'N'. 'S' is plan with same number of tasks as 'D'. 'A' is faster plan than 'S', and 'D' is faster plan than 'S', and 'H' is faster plan than 'S', and 'I' is faster plan than 'S', and 'N' is faster plan than 'S', and 'R' is faster plan than 'S'. 'B' is cheaper plan than 'S', and 'D' is cheaper plan than 'S', and 'I' is cheaper plan than 'S', and 'N' is cheaper plan than 'S', and 'R' is cheaper plan than 'S', and 'T' is cheaper plan than 'S'. 'A' is better plan than 'S', and 'H' is better plan than 'S', and 'I' is better plan than 'S', and 'R' is better plan than 'S'. 
"
pair_161,"'L' is cheaper plan than and is shorter plan than and is slower plan than 'T'. 'L' is shorter plan than 'C' and 'F' and 'G' and 'N'. 'L' is better plan than 'C' and 'G' and 'N'. 'L' has expected makespan 'L makespan'; while 'T' has expected makespan 'T makespan'. 'L' has number of tasks 'L number of tasks'; while 'T' has number of tasks 'T number of tasks'. 'L' has cost 'L cost'; while 'T' has cost 'T cost'. 'C' is shorter plan than 'T', and 'F' is shorter plan than 'T', and 'G' is shorter plan than 'T', and 'N' is shorter plan than 'T'. 'F' is better plan than 'T'. 
"
pair_162,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'N'. 'M' is worse plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'I' and 'J' and 'K' and 'Q' and 'S' and 'T'. 'M' is slower plan than 'A' and 'C' and 'D' and 'G' and 'K' and 'Q' and 'S'. 'M' is more expensive plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'Q' and 'S'. 'M' is longer plan than 'B' and 'C' and 'G' and 'J' and 'Q' and 'T'. 'M' has expected makespan 'M makespan'; while 'N' has expected makespan 'N makespan'. 'M' has number of tasks 'M number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'M' has cost 'M cost'; while 'N' has cost 'N cost'. 'N' is plan with same cost as 'I'. 'A' is slower plan than 'N', and 'C' is slower plan than 'N', and 'D' is slower plan than 'N', and 'G' is slower plan than 'N', and 'K' is slower plan than 'N', and 'Q' is slower plan than 'N', and 'S' is slower plan than 'N'. 'B' is longer plan than 'N', and 'C' is longer plan than 'N', and 'G' is longer plan than 'N', and 'J' is longer plan than 'N', and 'Q' is longer plan than 'N', and 'T' is longer plan than 'N'. 'C' is more expensive plan than 'N', and 'D' is more expensive plan than 'N', and 'G' is more expensive plan than 'N', and 'K' is more expensive plan than 'N', and 'Q' is more expensive plan than 'N', and 'S' is more expensive plan than 'N'. 'C' is worse plan than 'N', and 'G' is worse plan than 'N', and 'Q' is worse plan than 'N'. 
"
pair_163,"'M' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'M' is longer plan than 'A' and 'B' and 'C' and 'D' and 'E' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'M' is worse plan than 'A' and 'B' and 'C' and 'D' and 'E' and 'F' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'M' is more expensive plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'M' is slower plan than 'A' and 'B' and 'C' and 'D' and 'G' and 'H' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'M' has expected makespan 'M makespan'; while 'O' has expected makespan 'O makespan'. 'M' has number of tasks 'M number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'M' has cost 'M cost'; while 'O' has cost 'O cost'. 'A' is longer plan than 'O', and 'B' is longer plan than 'O', and 'C' is longer plan than 'O', and 'D' is longer plan than 'O', and 'E' is longer plan than 'O', and 'F' is longer plan than 'O', and 'G' is longer plan than 'O', and 'H' is longer plan than 'O', and 'I' is longer plan than 'O', and 'J' is longer plan than 'O', and 'K' is longer plan than 'O', and 'L' is longer plan than 'O', and 'N' is longer plan than 'O', and 'P' is longer plan than 'O', and 'Q' is longer plan than 'O', and 'R' is longer plan than 'O', and 'S' is longer plan than 'O', and 'T' is longer plan than 'O'. 'A' is more expensive plan than 'O', and 'B' is more expensive plan than 'O', and 'C' is more expensive plan than 'O', and 'D' is more expensive plan than 'O', and 'G' is more expensive plan than 'O', and 'H' is more expensive plan than 'O', and 'I' is more expensive plan than 'O', and 'J' is more expensive plan than 'O', and 'K' is more expensive plan than 'O', and 'L' is more expensive plan than 'O', and 'N' is more expensive plan than 'O', and 'P' is more expensive plan than 'O', and 'Q' is more expensive plan than 'O', and 'R' is more expensive plan than 'O', and 'S' is more expensive plan than 'O', and 'T' is more expensive plan than 'O'. 'A' is slower plan than 'O', and 'B' is slower plan than 'O', and 'C' is slower plan than 'O', and 'D' is slower plan than 'O', and 'G' is slower plan than 'O', and 'H' is slower plan than 'O', and 'I' is slower plan than 'O', and 'K' is slower plan than 'O', and 'L' is slower plan than 'O', and 'N' is slower plan than 'O', and 'Q' is slower plan than 'O', and 'R' is slower plan than 'O', and 'S' is slower plan than 'O', and 'T' is slower plan than 'O'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O', and 'C' is worse plan than 'O', and 'D' is worse plan than 'O', and 'G' is worse plan than 'O', and 'H' is worse plan than 'O', and 'I' is worse plan than 'O', and 'K' is worse plan than 'O', and 'L' is worse plan than 'O', and 'N' is worse plan than 'O', and 'Q' is worse plan than 'O', and 'R' is worse plan than 'O', and 'S' is worse plan than 'O', and 'T' is worse plan than 'O'. 
"
